

============================== EXP at 2025-03-13 11:33:06 ==============================


============================== EXP at 2025-03-13 11:33:06 ==============================
dev | avg_loss: 1.7000080366288461 | {}
train | epoch   0 | Iter:    144/ 10950 | global iter:     25/  1825 | loss: 0.1229 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.596 | step time: 8.735
train | epoch   3 | Iter:   7646/ 10950 | global iter:   1275/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7647/ 10950 | global iter:   1275/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7648/ 10950 | global iter:   1275/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7649/ 10950 | global iter:   1275/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   6444/ 10890 | global iter:   1075/  1815 | loss: 0.1091 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 8.906
train | epoch   2 | Iter:   6445/ 10890 | global iter:   1075/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   2 | Iter:   6446/ 10890 | global iter:   1075/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   6447/ 10890 | global iter:   1075/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   6448/ 10890 | global iter:   1075/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   6449/ 10890 | global iter:   1075/  1815 | loss: 0.0019 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7794/ 10950 | global iter:   1300/  1825 | loss: 0.0308 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.036
train | epoch   3 | Iter:   7795/ 10950 | global iter:   1300/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   7796/ 10950 | global iter:   1300/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7797/ 10950 | global iter:   1300/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7798/ 10950 | global iter:   1300/  1825 | loss: 0.0033 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7799/ 10950 | global iter:   1300/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
dev | avg_loss: 1.868994923368577 | {}
train | epoch   3 | Iter:   7944/ 10950 | global iter:   1325/  1825 | loss: 0.0482 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 8.900
train | epoch   3 | Iter:   7945/ 10950 | global iter:   1325/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   3 | Iter:   7946/ 10950 | global iter:   1325/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7947/ 10950 | global iter:   1325/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7948/ 10950 | global iter:   1325/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7949/ 10950 | global iter:   1325/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   6594/ 10890 | global iter:   1100/  1815 | loss: 0.0931 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.176
train | epoch   3 | Iter:   6595/ 10890 | global iter:   1100/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   3 | Iter:   6596/ 10890 | global iter:   1100/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6597/ 10890 | global iter:   1100/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6598/ 10890 | global iter:   1100/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6599/ 10890 | global iter:   1100/  1815 | loss: 0.0019 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8094/ 10950 | global iter:   1350/  1825 | loss: 0.0497 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.043
train | epoch   3 | Iter:   8095/ 10950 | global iter:   1350/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   3 | Iter:   8096/ 10950 | global iter:   1350/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   8097/ 10950 | global iter:   1350/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8098/ 10950 | global iter:   1350/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   8099/ 10950 | global iter:   1350/  1825 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   6744/ 10890 | global iter:   1125/  1815 | loss: 0.0628 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 8.892
train | epoch   3 | Iter:   6745/ 10890 | global iter:   1125/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   3 | Iter:   6746/ 10890 | global iter:   1125/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6747/ 10890 | global iter:   1125/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6748/ 10890 | global iter:   1125/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6749/ 10890 | global iter:   1125/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8244/ 10950 | global iter:   1375/  1825 | loss: 0.0610 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.905
train | epoch   3 | Iter:   8245/ 10950 | global iter:   1375/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   8246/ 10950 | global iter:   1375/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   3 | Iter:   8247/ 10950 | global iter:   1375/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8248/ 10950 | global iter:   1375/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   3 | Iter:   8249/ 10950 | global iter:   1375/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   6894/ 10890 | global iter:   1150/  1815 | loss: 0.0536 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.985
train | epoch   3 | Iter:   6895/ 10890 | global iter:   1150/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   3 | Iter:   6896/ 10890 | global iter:   1150/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6897/ 10890 | global iter:   1150/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   6898/ 10890 | global iter:   1150/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   6899/ 10890 | global iter:   1150/  1815 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8394/ 10950 | global iter:   1400/  1825 | loss: 0.0491 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.029
train | epoch   3 | Iter:   8395/ 10950 | global iter:   1400/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   8396/ 10950 | global iter:   1400/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8397/ 10950 | global iter:   1400/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8398/ 10950 | global iter:   1400/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8399/ 10950 | global iter:   1400/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7044/ 10890 | global iter:   1175/  1815 | loss: 0.0668 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 8.909
train | epoch   3 | Iter:   7045/ 10890 | global iter:   1175/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   3 | Iter:   7046/ 10890 | global iter:   1175/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7047/ 10890 | global iter:   1175/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   3 | Iter:   7048/ 10890 | global iter:   1175/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7049/ 10890 | global iter:   1175/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8544/ 10950 | global iter:   1425/  1825 | loss: 0.0663 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.902
train | epoch   3 | Iter:   8545/ 10950 | global iter:   1425/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   3 | Iter:   8546/ 10950 | global iter:   1425/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8547/ 10950 | global iter:   1425/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   8548/ 10950 | global iter:   1425/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8549/ 10950 | global iter:   1425/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7194/ 10890 | global iter:   1200/  1815 | loss: 0.0854 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.035
train | epoch   3 | Iter:   7195/ 10890 | global iter:   1200/  1815 | loss: 0.0009 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   7196/ 10890 | global iter:   1200/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7197/ 10890 | global iter:   1200/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7198/ 10890 | global iter:   1200/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7199/ 10890 | global iter:   1200/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8694/ 10950 | global iter:   1450/  1825 | loss: 0.0521 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.054
train | epoch   3 | Iter:   8695/ 10950 | global iter:   1450/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.596 | step time: 0.064
train | epoch   3 | Iter:   8696/ 10950 | global iter:   1450/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   8697/ 10950 | global iter:   1450/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8698/ 10950 | global iter:   1450/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8699/ 10950 | global iter:   1450/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7344/ 10890 | global iter:   1225/  1815 | loss: 0.0649 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.893
train | epoch   3 | Iter:   7345/ 10890 | global iter:   1225/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   7346/ 10890 | global iter:   1225/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7347/ 10890 | global iter:   1225/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7348/ 10890 | global iter:   1225/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7349/ 10890 | global iter:   1225/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7494/ 10890 | global iter:   1250/  1815 | loss: 0.0736 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.005
train | epoch   3 | Iter:   7495/ 10890 | global iter:   1250/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   7496/ 10890 | global iter:   1250/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7497/ 10890 | global iter:   1250/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7498/ 10890 | global iter:   1250/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7499/ 10890 | global iter:   1250/  1815 | loss: 0.0015 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
dev | avg_loss: 2.1897898988118247 | {}
train | epoch   4 | Iter:   8844/ 10950 | global iter:   1475/  1825 | loss: 0.0489 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.045
train | epoch   4 | Iter:   8845/ 10950 | global iter:   1475/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   4 | Iter:   8846/ 10950 | global iter:   1475/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   8847/ 10950 | global iter:   1475/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   4 | Iter:   8848/ 10950 | global iter:   1475/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.582 | step time: 0.063
train | epoch   4 | Iter:   8849/ 10950 | global iter:   1475/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7644/ 10890 | global iter:   1275/  1815 | loss: 0.0699 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 8.898
train | epoch   3 | Iter:   7645/ 10890 | global iter:   1275/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.565 | step time: 0.063
train | epoch   3 | Iter:   7646/ 10890 | global iter:   1275/  1815 | loss: 0.0016 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7647/ 10890 | global iter:   1275/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7648/ 10890 | global iter:   1275/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7649/ 10890 | global iter:   1275/  1815 | loss: 0.0018 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   8994/ 10950 | global iter:   1500/  1825 | loss: 0.0354 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.902
train | epoch   4 | Iter:   8995/ 10950 | global iter:   1500/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.637 | step time: 0.065
train | epoch   4 | Iter:   8996/ 10950 | global iter:   1500/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   8997/ 10950 | global iter:   1500/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   8998/ 10950 | global iter:   1500/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   4 | Iter:   8999/ 10950 | global iter:   1500/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   7794/ 10890 | global iter:   1300/  1815 | loss: 0.0753 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.705 | step time: 9.000
train | epoch   3 | Iter:   7795/ 10890 | global iter:   1300/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   7796/ 10890 | global iter:   1300/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7797/ 10890 | global iter:   1300/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7798/ 10890 | global iter:   1300/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7799/ 10890 | global iter:   1300/  1815 | loss: 0.0013 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   4 | Iter:   9144/ 10950 | global iter:   1525/  1825 | loss: 0.0370 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.039
train | epoch   4 | Iter:   9145/ 10950 | global iter:   1525/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   4 | Iter:   9146/ 10950 | global iter:   1525/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9147/ 10950 | global iter:   1525/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   4 | Iter:   9148/ 10950 | global iter:   1525/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9149/ 10950 | global iter:   1525/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   3 | Iter:   7944/ 10890 | global iter:   1325/  1815 | loss: 0.0642 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.889
train | epoch   3 | Iter:   7945/ 10890 | global iter:   1325/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   7946/ 10890 | global iter:   1325/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   3 | Iter:   7947/ 10890 | global iter:   1325/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   7948/ 10890 | global iter:   1325/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   7949/ 10890 | global iter:   1325/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9294/ 10950 | global iter:   1550/  1825 | loss: 0.0492 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 8.904
train | epoch   4 | Iter:   9295/ 10950 | global iter:   1550/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   4 | Iter:   9296/ 10950 | global iter:   1550/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   4 | Iter:   9297/ 10950 | global iter:   1550/  1825 | loss: 0.0026 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   4 | Iter:   9298/ 10950 | global iter:   1550/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   4 | Iter:   9299/ 10950 | global iter:   1550/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8094/ 10890 | global iter:   1350/  1815 | loss: 0.0729 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.999
